FirstName,LastName,Position,District,Party,City,MadisonOffice,Telephones,Fax,DistrictPhone,Email,VotingAddress,Staff,Committees,Biography
Bob,Kulp,,69,R,Stratford,"Room 15 West\nState Capitol\nMadison, WI 53708","(608) 267-0280, (888) 534-0069",(608) 282-3669,,Rep.Kulp,"C4098 Pauline Lane\nStratford, WI 54484",Jon Minneci,Committee on Jobs and the Economy\nCommittee on Labor\nCommittee on Mining and Rural Development (Chair)\nCommittee on State Affairs and Government Operations\nCommittee on Workforce Development\nSpeaker's Task Force on Youth Workforce Readiness (Chair),"Born Elkhart, IN, March 21, 1966; married; 7 children.  Roofing and insulation contractor.  Member: Small Business Administration Regulatory Fairness Bd.; National Roofing Contractors Assn. (vice pres.); Construction Specifications Institute - Wausau Chapter (past pres.); Wausau Area Builders Assn. (fmr. mbr., governmental com.); Noon Rotary Club of Marshfield.\nElected to Assembly in November 2013 special election; reelected 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1302,
Thomas,Larson,,67,R,Colfax,"Room 214 North\nState Capitol\nP.O. Box 8952\nMadison, WI 53708","(608) 266-1194, (888) 534-0067",(608) 282-3667,,Rep.Larson,"E9359 County Rd. N\nColfax, WI 54730",Mary Reis,Committee on Energy and Utilities\nCommittee on Family Law (Chair)\nCommittee on Judiciary\nCommittee on Mining and Rural Development\nCommittee on Small Business Development\nCommittee on Transportation,"Born Eau Claire, February 11, 1948; married; 3 children.  Graduate Colfax H.S. 1966; attended Chippewa Valley Tech. Coll.  Full-time legislator.  Master electrician, licensed designer.  Member: NFIB; Chippewa Valley Home Builders; ABC of Wisconsin; Colfax Kiwanis; Int'l. Assn. of Electrical Inspectors; Menomonie Chamber of Commerce; Colfax Sportsman Club; NRA; Chippewa Falls Chamber of Commerce.\nElected to Assembly 2010; reelected since 2012.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1300,http://legis.wisconsin.gov/assembly/larson/
Amy,Loudenbeck,,31,R,Clinton,"Room 306 East\nState Capitol\nP.O. Box 8952\nMadison, WI 53708","(608) 266-9967, (888) 529-0031",(608) 282-3631,,Rep.Loudenbeck,"10737 S. State Rd. 140\nClinton, WI 53525","Michael Bruhn, Danielle Zimmerman",Committee on Finance\nJoint Committee on Finance\nJoint Committee on Information Policy and Technology\nLegislative Council Study Committee on the Preservation of Burial Sites (Chair)\nSpeaker's Task Force on Youth Workforce Readiness,"Born Midland, MI, September 29, 1969; married.  Graduate Hinsdale Central H.S. (Hinsdale, IL) 1987; B.A. political science, international relations UW-Madison 1991; studied abroad in Kingston, Jamaica.  Former chamber of commerce executive, compliance manager, environmental/engineering services project manager.  Member: Wisconsin Family Impact Seminar (adv. bd. mbr.); Clinton Community Historical Soc.; Wis. DNR Green Tier Advisory Bd.; Friends of Clinton Public Library.  Former member: Town of Linn Fire Dept.  Town of Clinton supervisor 2010-12.\nElected to Assembly 2010; reelected since 2012.  Member of State Capitol and Executive Residence Board",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1264,http://legis.wisconsin.gov/assembly/31/loudenbeck
John,Macco,,88,R,Ledgeview,"Room 22 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0485, (888) 534-0088",(608) 282-3688,,Rep.Macco,"1874 Old Valley Rd.\nDe Pere, WI 54115",Benjamin Joniaux,Committee on Audit (Vice-Chair)\nCommittee on Colleges and Universities\nCommittee on Jobs and the Economy\nCommittee on Transportation\nCommittee on Ways and Means (Vice-Chair)\nJoint Legislative Audit Committee\nSpeaker's Task Force on Urban Education,"Born Green Bay, September 23, 1958; married; 2 children.  Graduate Green Bay Southwest H.S. 1976; attended NWTC and UW-Green Bay.  Branch manager, financial advisor.  Founder of floor covering center and financial group.  Member: National Rifle Association; Experimental Aircraft Association.  Former board member: American Cancer Society of Wood County; Old Main Street Marshfield; Old Main Street De Pere; Old Main Street Green Bay; U.S. Ski Patrol; Aircraft Owners and Pilots Association.  Former Deacon and Church Elder at Central Church, Green Bay.\nElected to Assembly 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1361,http://legis.wisconsin.gov/assembly/88/macco
Cory,Mason,,66,D,Racine,"Room 6 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0634, (888) 534-0066",(608) 282-3666,,Rep.Mason,"1948 Michigan Blvd\nRacine, WI 53402","Emma Campion, Alex Madorsky, Kyle Sandow",Committee on Environment and Forestry\nCommittee on Labor\nCommittee on Tourism\nJoint Legislative Council\nJoint Survey Committee on Retirement Systems\nSpeaker's Task Force on Youth Workforce Readiness,"Born Racine, January 25, 1973; married; 2 daughters, 1 son.  Graduate Case H.S. (Racine); B.A. in philosophy UW-Madison.  Full-time legislator.  Member: River Alliance of Wis. (fmr. bd. mbr.); UW Center for Tobacco Research and Intervention (fmr. bd. mbr.); League of Conservation Voters; Racine Heritage Museum; Root River Council; Wild Root Co-op; I-94 Labor Development Com. (fmr. co-chp.).  Former member: Wis. Coastal Management Bd.; Racine Rotary West.  Redevelopment Authority of Racine 2005-11 (commissioner).\nElected to Assembly 2006; reelected since 2008.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1299,http://legis.wisconsin.gov/assembly/mason/
Beth,Meyers,Minority Caucus Secretary,74,D,Bayfield,"Room 409 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-7690, (888) 534-0074",(608) 282-3674,,Rep.Meyers,"36505 Aiken Rd.\nBayfield, WI 54814","Mike Pearson, Christian Plata",Committee on Aging and Long-Term Care\nCommittee on Tourism\nCommittee on Transportation\nLegislative Council Study Committee on Rural Broadband\nSpeaker's Task Force on Alzheimer's and Dementia\nSpecial Committee on State-Tribal Relations,"Born Ashland, May 29, 1959; married; 2 children.  Graduate Bayfield H.S. 1977; B.S. Northland College 1989.  Full-time legislator.  Former executive director, CORE Community Resources.  Bayfield Co. Bd. of Supervisors 2010-present. \nElected to Assembly 2014.  Minority Caucus Secretary 2015.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1356,http://legis.wisconsin.gov/assembly/74/meyers
Nick,Milroy,,73,D,South Range,"Room 126 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0640, (888) 534-0073",(608) 282-3673,,Rep.Milroy,"4543 S. Sam Anderson Rd.\nSouth Range, WI 54874","Mary Lou Keleher;Marylou.Keleher, Sean Kennedy",Committee on Environment and Forestry\nCommittee on Mining and Rural Development\nCommittee on Natural Resources and Sporting Heritage\nCommittee on Veterans and Military Affairs,"Born Duluth, MN, April 15, 1974; married; 3 children.  Graduate Superior Senior H.S. 1992; B.S. UW-Superior 1998; attended UW-Eau Claire 1999-2000.  Full-time legislator.  Former fisheries biologist.  Served in U.S. Navy 1992-94, U.S. Naval Reserve 1994-2000; deployed to Persian Gulf during Operation Southern Watch.  Member: Exec. Bd. of the Great Lakes Caucus of the Council of State Governments; Wisconsin Chapter of the Congressional Sportsmen's Foundation (co-chp.); Natl. Conf. of Environmental Legislators; Douglas Co. Democratic Party (former secy.).  Former member: Lake Superior Bi-national Forum; St. Louis River Watershed TMDL Partnership (bd. of dir.); Am. Fisheries Soc.; Duluth-Superior Metropolitan Interstate Council (policy bd. mbr.); Head of the Lakes Fair (bd. of dir.).  Superior City Council 2005-09. \nElected to Assembly 2008; reelected since 2010.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1306,http://legis.wisconsin.gov/assembly/milroy/
David,Murphy,,56,R,Greenville,"Room 318 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-7500, (888) 534-0056",(608) 282-3656,,Rep.Murphy,"1777 Ivy Lane\nGreenville, WI 54942","David Boardman, Diane Handrick;diane.handrick",Committee on Colleges and Universities (Chair)\nCommittee on Education\nCommittee on Financial Institutions\nCommittee on Housing and Real Estate\nCommittee on Workforce Development\nJoint Survey Committee on Retirement Systems (Co-Chair)\nLegislative Council Study Committee on School Data,"Born Appleton, November 26, 1954; married; 2 children.  Graduate Hortonville H.S. 1972; attended UW-Fox Valley 1972-74; Wis. School of Real Estate 1975.  Full-time legislator.  Former owner, fitness center and agri-business; real estate broker.  Member: Fox Valley Lutheran Homes (delegate); Greenville Lions Club; Zion Lutheran Church Council.  Former member: Paper Valley Soccer Club (vice-pres.).\nElected to Assembly 2012; reelected 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1289,http://legis.wisconsin.gov/assembly/murphy
Jeffrey,Mursau,,36,R,Crivitz,"Room 113 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-3780, (888) 534-0036",(608) 282-3636,,Rep.Mursau,"4 Oak Street\nCrivitz, WI 54114",Cory Bruce,Committee on Environment and Forestry (Chair)\nCommittee on Family Law\nCommittee on Mining and Rural Development (Vice-Chair)\nCommittee on Natural Resources and Sporting Heritage\nCommittee on Tourism\nSpecial Committee on State-Tribal Relations (Chair),"Born Oconto Falls, June 12, 1954; married; 4 sons, 9 grandchildren.  Graduate Coleman H.S. 1972; attended UW-Oshkosh.  Small business owner; electrical contractor.  Member: Crivitz Ski Cats waterski team (advisor, former pres.); Crivitz Lions Club; Crivitz, WI - Crivitz, Germany Sister City Organization (fmr. dir.); Wings over Wisconsin; St. Mary's Catholic Church; 4th Degree Knights of Columbus; Friends of Gov. Thompson State Park; Master Loggers Certifying Bd.  Recipient: Crivitz Business Association Citizen of the Year 1994.  Crivitz Village President 1991-2004.\nElected to Assembly since 2004.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1269,http://legis.wisconsin.gov/assembly/mursau/
John,Murtha,Majority Caucus Chair,29,R,Baldwin,"Room 309 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-7683, (888) 529-0029",(608) 282-3629,,Rep.Murtha,"2283 20th Avenue\nBaldwin, WI 54002",Erik Kanter,Committee on Assembly Organization\nCommittee on Housing and Real Estate\nCommittee on Rules\nJoint Legislative Council,"Born Baldwin, August 8, 1951; married; 4 children.  Graduate St. Croix Central H.S. (Hammond) 1969; Chippewa Valley Tech. (Eau Claire) wood tech. 1970.  Self employed.  Member: NRA; AOPA.  Town of Eau Galle Board (St. Croix Co.) supervisor 1999-2003, chairman 2003-09.\nElected to Assembly 2006; reelected since 2008.  Majority Caucus Chairperson 2015; Majority Caucus Vice Chairperson 2013, 2011.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1262,http://legis.wisconsin.gov/assembly/murtha
Lee,Nerison,Majority Caucus Vice-Chair,96,R,Westby,"Room 310 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-3534, (888) 534-0096",(608) 282-3696,(608) 634-4562,Rep.Nerison,"S3035 County Road B\nWestby, WI 54667","Jesse Johnson, Sandra Smith-Loomans",Committee on Aging and Long-Term Care\nCommittee on Agriculture (Chair)\nCommittee on Consumer Protection\nCommittee on Natural Resources and Sporting Heritage\nCommittee on Veterans and Military Affairs,"Born La Crosse, July 31, 1952; married; 3 children, 3 grandchildren.  Graduate Viroqua H.S. 1970; UW-Madison Farm and Industry Short Course 1971.  Farmer.  Former dairy farmer.  Member: Coon Valley Lions.  Former member: Vernon Co-op Oil and Gas (bd. mbr., secretary); Viroqua FFA Alumni (reporter); Westby FFA Alumni; Church Council (vice pres., treasurer).  Vernon Co. Board 1998-2006 (chairperson 2002-06).\nElected to Assembly since 2004.  Majority Caucus Vice Chairperson 2015.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1329,
Adam,Neylon,,98,R,Pewaukee,"Room 125 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-5120, (888) 534-0098",(608) 282-3698,,Rep.Neylon,"N16 W26880 Conservancy Dr. Unit G\nPewaukee, WI 53072",Joe Zapf,Committee on Children and Families\nCommittee on Consumer Protection\nCommittee on Energy and Utilities\nCommittee on Jobs and the Economy (Chair)\nCommittee on Public Benefit Reform,"Born Elgin, IL, December 30, 1984; married.  Graduate H.D. Jacobs H.S. 2003; B.A. Carroll U. 2008.  Small business owner.  Former legislative staffer for U.S. Rep. Jim Sensenbrenner and Republican leadership in the Wis. Assembly.  Member: Presidents Advisory Council at Carroll U.; Waukesha Co. Business Alliance; Republican Party of Waukesha Co. (fmr. youth chm.); National Rifle Association.\nElected to Assembly in April 2013 special election; reelected 2014.  Member of Small Business Regulatory Review Board",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1331,http://legis.wisconsin.gov/assembly/98/neylon
Todd,Novak,,51,R,Dodgeville,"Room 304 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-7502, (888) 534-0051",(608) 282-3651,,Rep.Novak,"202 W. Division St.\nDodgeville, WI 53533",Kody Kvalheim,Committee on Agriculture (Vice-Chair)\nCommittee on Criminal Justice and Public Safety\nCommittee on Mental Health Reform\nCommittee on Mining and Rural Development\nCommittee on Urban and Local Affairs\nCommittee on Ways and Means\nSpeaker's Task Force on Alzheimer's and Dementia,"Born April 23, 1965; 2 children.  Graduate Iowa-Grant H.S. 1983; attended Southwest Technical College 1983-85.  Former government/associate newspaper editor 1990-2014.  Member: Wis. League of Municipalities; NRA; Wis. Farm Bureau.  Former member: Iowa Co. Humane Soc. (founding mbr., treas.); Wis. Newspaper Assn.; National Newspaper Assn.  Southwest Regional Planning Comn. 2012-present.  Mayor of Dodgeville 2012-present.\nElected to Assembly 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1364,http://legis.wisconsin.gov/assembly/51/novak
John,Nygren,,89,R,Marinette,"Room 309 East\nState Capitol\nP.O. Box 8953\nMadison, WI 53708",(608) 266-2343,(608) 282-3689,,Rep.Nygren,,"Zach Bemis, Cali Keller, Caroline Krause, Joe Malkasian;joe.malkasian, Nathan Schwanz",Committee on Audit\nCommittee on Corrections\nCommittee on Employment Relations\nCommittee on Finance (Chair)\nCommittee on Transportation\nJoint Committee on Employment Relations\nJoint Committee on Finance (Co-Chair)\nJoint Legislative Audit Committee\nJoint Legislative Council\nLegislative Council Study Committee on Reducing Recidivism and Removing Impediments to Ex-Offender Employment,"Born Marinette, February 27, 1964; married; 3 children.  Graduate Marinette H.S. 1982; attended UW-Marinette.  Insurance and financial representative.  Former restaurant owner and operator.  Member: Jaycees (lifetime mbr., fmr. chapter, state, U.S. pres.); Marinette Kiwanis (fmr. pres.); Marinette Co. GOP (fmr. chm.).  City of Marinette Recreation and Planning Bd. 2003-06.\nElected to Assembly 2006; reelected since 2008.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1322,http://legis.wisconsin.gov/assembly/nygren/
Tod,Ohnstad,,65,D,Kenosha,"Room 128 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0455, (888) 534-0065",(608) 282-3665,,Rep.Ohnstad,"3814 18th Ave.\nKenosha, WI 53140","Joanna Beilman-Dulin, Leon Creary;Leon.Creary2",Committee on Jobs and the Economy\nCommittee on Labor\nCommittee on State Affairs and Government Operations\nCommittee on Tourism\nCommittee on Ways and Means,"Born Eau Claire, May 21, 1952; married.  Graduate Altoona Public H.S. 1970; attended UW-Parkside.  Former member: UAW Local 72 (chm. of trustees, shop committeeman, bargaining committee, executive bd.).  City of Kenosha Alderman 2008-14.\nElected to Assembly 2012; reelected 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1298,http://legis.wisconsin.gov/assembly/ohnstad
Jim,Ott,,23,R,Mequon,"Room 317 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0486, (888) 534-0023",(608) 282-3623,,Rep.OttJ,"11743 N. Lakeshore Drive\nMequon, WI 53092","Ryan Augustyn, Virginia Mueller",Committee for Review of Administrative Rules\nCommittee on Criminal Justice and Public Safety\nCommittee on Judiciary (Chair)\nCommittee on Veterans and Military Affairs\nJoint Committee for Review of Administrative Rules\nLaw Revision Committee (Co-Chair),"Born Milwaukee, June 5, 1947; married; 2 sons, 1 grandchild.  Graduate Milwaukee Washington H.S. 1965; B.S. UW-Milwaukee 1970; M.S. UW-Milwaukee 1975; J.D. Marquette U. 2000.  Full-time legislator.  Former broadcast meteorologist and instructor at UW-Parkside.  Served in U.S. Army 1970-73; Vietnam veteran.  Member: State Bar of Wisconsin; American Meteorological Society; Mequon/Thiensville Noon Rotary; Mequon/Thiensville Chamber of Commerce; American Legion; Ozaukee County Republican Party; North Shore Branch Milwaukee Co. Republican Party; Lumen Christi Catholic Church (past parish council pres.).  Recipient: National Weather Service Public Service Award 2006; Archbishops Vatican II Service Award 1999; Vietnam Campaign Medal and Meritorious Unit Citation; Emerging Political Leaders Program; BILLD Leadership Fellow.\nElected to Assembly 2006; reelected since 2008.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1256,http://legis.wisconsin.gov/assembly/asm23/news/
Kevin,Petersen,,40,R,Waupaca,"Room 105 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-3794, (888) 947-0040",(608) 282-3640,,Rep.Petersen,"N1433 Drivas Road\nWaupaca, WI 54981","Deborah Bowers, Jim Bowers;Jim.Bowers2",Committee on Energy and Utilities\nCommittee on Financial Institutions\nCommittee on Health\nCommittee on Insurance (Chair)\nCommittee on Ways and Means\nJoint Committee on Information Policy and Technology (Co-Chair),"Born Waupaca, December 14, 1964; married; 2 children.  Graduate Waupaca H.S. 1983; B.S.M.E. U. of New Mexico 1989.  Co-owner family-run electronics corporation.  Served in U.S. Navy sub service 1983-94, Persian Gulf War veteran.  Member U.S. Naval Reserve 1994-2008.  Member: Waupaca Co. Republican Party; Waushara Co. Republican Party; VFW Post 1037 (life member); Amvets Post 1887 (life member); American Legion Post 161; United States Submarine Veterans, Inc.; Waupaca Area Chamber of Commerce; New London Chamber of Commerce; National Rifle Association.  Town of Dayton Supervisor 2001-07.\nElected to Assembly 2006; reelected since 2008.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1273,http://legis.wisconsin.gov/assembly/petersen
Warren,Petryk,,93,R,Eleva,"Room 103 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0660, (888) 534-0093",(608) 282-3693,,Rep.Petryk,"S 9840 Hwy 93\nEleva, WI 54738","Logan Heuer, Anna Watson",Committee on Aging and Long-Term Care\nCommittee on Colleges and Universities\nCommittee on Energy and Utilities\nCommittee on Insurance\nCommittee on Veterans and Military Affairs\nCommittee on Workforce Development (Chair)\nJoint Committee on Information Policy and Technology\nLegislative Council Study Committee on Rural Broadband (Vice-Chair)\nSpeaker's Task Force on Youth Workforce Readiness,"Born Eau Claire, January 24, 1955; single.  Graduate Boyceville H.S. 1973; attended UW-Stout; B.A. with highest honors UW-Eau Claire 1978.  Eagle Scout, November 1969.  Worked in community relations for United Cerebral Palsy of West Central Wis.; co-founder of musical entertainment group ""The Memories"".  Member: Eau Claire, Menomonie, Ellsworth, and Prescott Chambers of Commerce; National Rifle Association; Eau Claire Rod and Gun Club; Eau Galle-Rush River, Ellsworth, Durand, Rock Falls, and Arkansaw Sportsmen's Clubs; Wis. Farm Bureau; Cleghorn Lions Club; Chippewa Valley Council of Boy Scouts of America (bd. dir.).  Recipient: Wis. Veterans of Foreign Wars Legislator of the Year 2013; Wis. AMVETS Veteran's Advocate of the Year 2014.  Governor's Council on Workforce Investment.\nElected to Assembly 2010; reelected since 2012.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1326,http://legis.wisconsin.gov/assembly/petryk/
Sondy,Pope,,80,D,Mt. Horeb,"Room 118 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-3520, (888) 534-0080",(608) 282-3680,,Rep.Pope,"317 Nesheim Trail\nMt. Horeb, WI 53572","Adrian Catacutan, Adelina Yankova;Adelina.Yankova2",Committee on Consumer Protection\nCommittee on Corrections\nCommittee on Education\nCommittee on Rules\nLegislative Council Study Committee on School Data\nSpeaker's Task Force on Urban Education (Vice-Chair),"Born Madison, April 27, 1950; married.  Graduate River Valley H.S.; attended Madison Area Technical College and Edgewood College.  Former Associate Director of the Foundation for Madison's Public Schools.  Member: Natl. Caucus of Environmental Legislators; Honorary Life Member, Wis. Congress of Parents and Teachers; Midwestern Higher Education Compact Commission; Fellow, Bowhay Institute, La Follette School, UW-Madison; Fellow, Flemming Institute, Center for Policy Alternatives; Oakhill Correctional Institute Advisory Bd.\nElected to Assembly since 2002.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1313,http://legis.wisconsin.gov/assembly/pope/
Romaine,Quinn,,75,R,Rice Lake,"Room 7 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-2519, (888) 534-0075",(608) 282-3675,,Rep.Quinn,"256 24 3/4 Street\nChetek, WI 54728","Ericka Braatz, Steven Schwerbel",Committee on Aging and Long-Term Care (Vice-Chair)\nCommittee on Colleges and Universities\nCommittee on Education\nCommittee on Mining and Rural Development\nCommittee on Natural Resources and Sporting Heritage (Vice-Chair)\nCommittee on Urban and Local Affairs,"Born Rice Lake, July 30, 1990.  Graduate Rice Lake H.S. 2009; interdisciplinary degree (B.A.), political science with emphasis on public leadership, UW Green Bay 2014; attended UW-Barron Co. and UW-Eau Claire.  Full-time legislator.  Former salesman and waiter.  Rice Lake City Council 2009-10; Mayor of Rice Lake 2010-12.\nElected to Assembly 2014.  Member of Sporting Heritage Council",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1357,http://legis.wisconsin.gov/assembly/75/Quinn
Daniel,Riemer,,7,D,Milwaukee,"Room 122 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-1733, (888) 529-0007",(608) 282-3607,,Rep.Riemer,"3022 South 39th Street\nMilwaukee, WI 53215","Dave Groshek, Michael Ingalls",Committee on Health\nCommittee on Mental Health Reform\nCommittee on Veterans and Military Affairs\nCommittee on Ways and Means\nCommittee on Workforce Development\nLaw Revision Committee,"Born Milwaukee, December 10, 1986; single.  Graduate Rufus King H.S. (Milwaukee) 2005; B.A. U. of Chicago 2009; J.D. U. of Wisconsin Law School 2013.  Full-time legislator.  Member:  Wis. State Bar Assn.; World Economic Forum: Global Shapers, Milwaukee Hub.\nElected to Assembly 2012; reelected 2014.  Member of Uniform State Laws, Commission on",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1240,http://legis.wisconsin.gov/assembly/07/riemer
Keith,Ripp,,42,R,Lodi,"Room 223 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-3404, (888) 534-0042",(608) 282-3642,,Rep.Ripp,"7113 County Rd. V\nLodi, WI 53555","Matthew Rohrbeck, Colette Shepherd-Bussan",Committee on Agriculture\nCommittee on Natural Resources and Sporting Heritage\nCommittee on State Affairs and Government Operations\nCommittee on Transportation (Chair)\nCommittee on Workforce Development,"Born Madison, November 13, 1961; married; 3 children.  Graduate Lodi H.S. 1980; UW-Madison farm and industry short course 1981.  Farmer and small business owner.  Member: Wis. Soybean Marketing Bd. (fmr. pres., vice pres.); Badger Agvest LLC (fmr. pres. and co-founder); Wis. Corn Growers Assn. (fmr. pres., vice pres.); Wis. Farm Bureau; Lodi FFA Alumni (fmr. pres., co-founder); Columbia and Dane Co. Republican Party; Yellow Thunder Snowmobile Club; Ducks Unlimited.  Town of Dane Supervisor 2006-08.\nElected to Assembly 2008; reelected since 2010.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1275,http://legis.wisconsin.gov/assembly/ripp
Jessie,Rodriguez,Majority Caucus Secretary,21,R,Oak Creek,"Room 204 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0610, (888) 534-0021",(608) 282-3621,,Rep.Rodriguez,"6633 S. Crane Drive\nOak Creek, WI 53154","Nick Bentz, Katelyn Schultz",Committee on Children and Families (Chair)\nCommittee on Colleges and Universities\nCommittee on Criminal Justice and Public Safety\nCommittee on Education\nCommittee on Mental Health Reform\nSpeaker's Task Force on Urban Education (Chair),"Born Puerto el Triunfo, El Salvador, July 5, 1977; married.  Graduate Alexander Hamilton H.S. (Milwaukee) 1996; B.A. Marquette U. 2002.  Full-time legislator.  Former analyst for a supermarket company; outreach coordinator for Hispanics for School Choice.\n\nElected to Assembly in November 2013 special election; reelected 2014.  Member of Milwaukee Child Welfare Partnership Council",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1254,http://legis.wisconsin.gov/assembly/rodriguez/
Mike,Rohrkaste,,55,R,Neenah,"Room 208 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-5719, (888) 534-0055",(608) 282-3655,,Rep.Rohrkaste,"1417 Mahler Blvd.\nNeenah, WI 54956","Tyler Clark, Matt Pulda",Committee on Colleges and Universities\nCommittee on Health (Vice-Chair)\nCommittee on Interstate Affairs\nCommittee on Jobs and the Economy\nCommittee on Mental Health Reform\nSpeaker's Task Force on Alzheimer's and Dementia (Chair),"Born Dayton, Ohio, September 24, 1958; married; 2 children.  Graduate Chaminade-Julienne H.S. (Dayton, Ohio) 1976; B.S. Michigan St. U. 1980; Masters in labor and industrial relations Michigan St. U. 1982.  Full-time legislator.  Former chief human resources officer, vice president of human resources; over 30 years' business/human resources experience.  Member: YMCA of Fox Cities (bd. mbr.); Samaritans Counseling Center Fox Valley (bd. mbr.); Neenah Club; Fox Cities Morning Rotary (chair, vocational com.).  Former member: Fox Valley Christian Academy (bd. mbr.); Calvary Bible Church.\nElected to Assembly 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1351,http://legis.wisconsin.gov/assembly/55/rohrkaste
Joe,Sanfelippo,,15,R,New Berlin,"Room 306 North\nState Capitol\nP.O. Box 8953\nMadison, WI 53708","(608) 266-0620, (888) 534-0015",(608) 282-3615,,Rep.Sanfelippo,"20770 W. Coffee Rd.\nNew Berlin, WI 53146",Joshua Hoisington,Committee on Campaigns and Elections\nCommittee on Financial Institutions\nCommittee on Health (Chair)\nCommittee on Mental Health Reform\nCommittee on Transportation,"Born Milwaukee February 26, 1964; married; 3 children.  Graduate Thomas More H.S. 1982; attended Marquette U. 1982-84.  Small businessman; currently operates a small Christmas tree farm.  Owned and operated a landscaping business for 20 years.  Member: Mary Queen of Heaven Catholic Church, West Allis and St. John the Evangelist Parish, Greenfield.  Milwaukee County Bd. of Supervisors 2008-12.\nElected to Assembly 2012; reelected 2014.Member of Highway Safety, Council on",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1248,http://legis.wisconsin.gov/assembly/sanfelippo
Melissa,Sargent,,48,D,Madison,"Room 321 West\nState Capitol\nP.O. Box 8953\nMadison, WI 53708",(608) 266-0960,(608) 282-3648,,Rep.Sargent,"1638 Mayfield Ln.\nMadison, WI 53704","Aaron Collins, Hayley Young",Committee on Aging and Long-Term Care\nCommittee on Audit\nCommittee on Energy and Utilities\nCommittee on Financial Institutions\nCommittee on Mental Health Reform\nCommittee on Small Business Development\nJoint Legislative Audit Committee,"Born Madison, March 28, 1969; married; 4 sons.  Graduate Madison East H.S. 1987; B.A. UW-Madison 1991.  Graduate Bowhay Inst. for Legislative Leadership Dev.; Emerging Leader program, U. of Virginia, 2014.  Small business owner.  Member: Women in Government (state dir.); WiLL/WAND (state dir.); Emerge Wis. (bd. of dir.); Dane Co. Democratic Party; Wis. League of Conservation Voters; Sierra Club; Democratic Party; Wis. Business Alliance; Emerge Wis.; NARAL Pro-Choice Wis.; Make Room for Youth; Friends of Cherokee Marsh.  Former member: Midwest Shiba Inu Dog Rescue (pres.); Gompers PTO (pres.).  Recipient: National Federation of Women Legislators Woman of Excellence; Arc Dane Co. Elected Official of the Year 2014; Citizen Action Activist Achievement Award 2014; Eleanor Roosevelt Award nominee 2013; Wis. League of Conservation Voters Conservation Champion 2014.  Dane Co. Bd. of Supervisors 2010-14.\nElected to Assembly 2012; reelected 2014.",http://docs.legis.wisconsin.gov/2015/legislators/assembly/1281,http://legis.wisconsin.gov/assembly/sargent
